DATE,USD_INR,returns,log_returns,SMA_7,SMA_30,EMA_12,EMA_26,MACD,MACD_signal,RSI_14,volatility_30,price_vs_sma7,price_vs_sma30
2012-04-16,51.6,0.002915,0.002911,51.354286,50.75621,51.228416,50.887796,0.34062,0.32507,64.6875,0.005729,1.004785,1.016624
2012-04-17,51.41,-0.003682,-0.003689,51.392857,50.790667,51.256352,50.926478,0.329875,0.326031,57.142857,0.005475,1.000334,1.012194
2012-04-18,51.79,0.007392,0.007364,51.491429,50.841333,51.338452,50.990442,0.34801,0.330427,56.721311,0.005581,1.005798,1.018659
2012-04-19,52.07,0.005406,0.005392,51.577143,50.904667,51.450998,51.070409,0.380588,0.340459,70.774648,0.005608,1.009556,1.022892
2012-04-20,52.02,-0.00096,-0.000961,51.651429,50.980333,51.538537,51.140749,0.397787,0.351925,72.043011,0.005324,1.007136,1.020393
2012-04-23,52.38,0.00692,0.006897,51.817143,51.060333,51.667992,51.232546,0.435447,0.368629,79.0,0.005386,1.010862,1.025845
2012-04-24,52.63,0.004773,0.004761,51.985714,51.150667,51.815994,51.336061,0.479933,0.39089,76.752768,0.00539,1.012394,1.028921
2012-04-25,52.45,-0.00342,-0.003426,52.107143,51.232333,51.913533,51.418575,0.494958,0.411704,73.758865,0.005473,1.00658,1.023768
2012-04-26,52.44,-0.000191,-0.000191,52.254286,51.304333,51.994528,51.494236,0.500292,0.429421,73.214286,0.005429,1.003554,1.022136
2012-04-27,52.45,0.000191,0.000191,52.348571,51.382333,52.064601,51.565033,0.499567,0.44345,74.368231,0.005359,1.001938,1.020779
2012-04-30,52.65,0.003813,0.003806,52.431429,51.465333,52.154662,51.645401,0.509261,0.456612,72.692308,0.005374,1.004169,1.023019
2012-05-01,52.5,-0.002849,-0.002853,52.5,51.532667,52.207791,51.708705,0.499086,0.465107,68.382353,0.005357,1.0,1.018771
2012-05-02,52.97,0.008952,0.008913,52.584286,51.611667,52.325054,51.802134,0.52292,0.47667,80.068729,0.005532,1.007335,1.026318
2012-05-03,53.33,0.006796,0.006773,52.684286,51.68,52.479661,51.915309,0.564352,0.494206,80.921053,0.005166,1.012256,1.031927
2012-05-04,53.41,0.0015,0.001499,52.821429,51.754333,52.62279,52.026027,0.596763,0.514717,80.47138,0.005129,1.011143,1.031991
2012-05-07,52.91,-0.009362,-0.009406,52.888571,51.817,52.666976,52.091507,0.57547,0.526868,72.865854,0.005445,1.000405,1.021093
2012-05-08,53.14,0.004347,0.004338,52.987143,51.899667,52.739749,52.169173,0.570576,0.53561,71.565495,0.005229,1.002885,1.023899
2012-05-09,53.75,0.011479,0.011414,53.144286,51.992333,52.895172,52.286271,0.608901,0.550268,74.277457,0.005472,1.011398,1.033806
2012-05-10,53.25,-0.009302,-0.009346,53.251429,52.054667,52.949761,52.357658,0.592103,0.558635,65.7289,0.005702,0.999973,1.022963
2012-05-11,53.63,0.007136,0.007111,53.345714,52.146,53.054413,52.451906,0.602507,0.567409,65.903308,0.005422,1.005329,1.028459
2012-05-14,53.92,0.005407,0.005393,53.43,52.250333,53.18758,52.560654,0.626927,0.579313,66.246851,0.005414,1.009171,1.031955
2012-05-15,53.91,-0.000185,-0.000185,53.501429,52.359333,53.298722,52.660605,0.638117,0.591074,69.210526,0.00535,1.007637,1.029616
2012-05-16,54.34,0.007976,0.007945,53.705714,52.464667,53.458919,52.785005,0.673914,0.607642,72.511848,0.005225,1.01181,1.035745
2012-05-17,54.37,0.000552,0.000552,53.881429,52.573333,53.599085,52.902412,0.696673,0.625448,72.641509,0.005194,1.009068,1.034174
2012-05-18,54.48,0.002023,0.002021,53.985714,52.684667,53.73461,53.01927,0.71534,0.643426,72.048193,0.005186,1.009156,1.034077
2012-05-21,54.97,0.008994,0.008954,54.231429,52.813667,53.92467,53.163769,0.760901,0.666921,77.505568,0.005302,1.013619,1.040829
2012-05-22,55.34,0.006731,0.006708,54.475714,52.942667,54.142413,53.324971,0.817442,0.697026,76.993166,0.005287,1.015866,1.045282
2012-05-23,55.95,0.011023,0.010962,54.765714,53.091,54.420504,53.519418,0.901086,0.737838,78.232759,0.005499,1.021625,1.053851
2012-05-24,55.55,-0.007149,-0.007175,55.0,53.235333,54.594272,53.669831,0.924441,0.775158,71.572581,0.005596,1.01,1.04348
2012-05-25,55.35,-0.0036,-0.003607,55.144286,53.365333,54.710538,53.794288,0.91625,0.803377,76.180258,0.005701,1.00373,1.03719
2012-05-28,55.35,0.0,0.0,55.284286,53.490333,54.808917,53.909526,0.899391,0.822579,74.943567,0.005717,1.001189,1.034766
2012-05-29,55.71,0.006504,0.006483,55.46,53.633667,54.947545,54.042895,0.90465,0.838994,73.444976,0.005649,1.004508,1.038713
2012-05-30,56.13,0.007539,0.007511,55.625714,53.778333,55.129461,54.197495,0.931966,0.857588,85.121951,0.005653,1.009066,1.043729
2012-05-31,56.38,0.004454,0.004444,55.774286,53.922,55.321852,54.359162,0.96269,0.878608,84.634761,0.00564,1.01086,1.045584
2012-06-01,55.44,-0.016673,-0.016813,55.701429,54.036,55.340028,54.439224,0.900804,0.883048,66.450216,0.006643,0.995307,1.025983
2012-06-04,55.65,0.003788,0.003781,55.715714,54.145,55.387716,54.528911,0.858805,0.878199,68.049793,0.00659,0.998821,1.027796
2012-06-05,55.54,-0.001977,-0.001979,55.742857,54.242,55.411145,54.603807,0.807338,0.864027,63.333333,0.006608,0.996361,1.02393
2012-06-06,55.26,-0.005041,-0.005054,55.73,54.335667,55.387892,54.652414,0.735478,0.838317,59.368421,0.006659,0.991566,1.017012
2012-06-07,54.91,-0.006334,-0.006354,55.615714,54.418,55.31437,54.671494,0.642876,0.799229,54.308617,0.006814,0.987311,1.009041
2012-06-08,55.39,0.008742,0.008704,55.51,54.516,55.326005,54.724717,0.601289,0.759641,54.216867,0.006932,0.997838,1.016032
2012-06-11,55.69,0.005416,0.005402,55.411429,54.617333,55.382004,54.796219,0.585785,0.72487,53.564155,0.006954,1.005027,1.01964
2012-06-12,55.6,-0.001616,-0.001617,55.434286,54.720667,55.415542,54.855758,0.559784,0.691853,46.013667,0.006929,1.002989,1.016069
2012-06-13,55.56,-0.000719,-0.00072,55.421429,54.807,55.437766,54.907925,0.529842,0.65945,50.124069,0.006816,1.0025,1.013739
2012-06-14,55.7,0.00252,0.002517,55.444286,54.886,55.47811,54.966597,0.511513,0.629863,54.40806,0.006748,1.004612,1.014831
2012-06-15,55.34,-0.006463,-0.006484,55.455714,54.950333,55.456862,54.994256,0.462606,0.596412,49.884527,0.006902,0.997913,1.007091
2012-06-18,55.85,0.009216,0.009174,55.59,55.048333,55.517345,55.057645,0.4597,0.569069,51.5625,0.006751,1.004677,1.014563
2012-06-19,55.87,0.000358,0.000358,55.658571,55.139333,55.5716,55.117819,0.453781,0.546012,46.813725,0.006738,1.003799,1.013251
2012-06-20,56.24,0.006623,0.006601,55.737143,55.222333,55.674431,55.200944,0.473487,0.531507,48.333333,0.006553,1.009022,1.018429
2012-06-21,56.25,0.000178,0.000178,55.83,55.322333,55.76298,55.278652,0.484328,0.522071,62.385321,0.006232,1.007523,1.016768
2012-06-22,57.11,0.015289,0.015173,56.051429,55.438333,55.970214,55.414307,0.555907,0.528838,68.622449,0.006629,1.018886,1.030154
2012-06-25,57.13,0.00035,0.00035,56.255714,55.545333,56.148642,55.541395,0.607247,0.54452,70.75718,0.006606,1.015541,1.028529
2012-06-26,56.95,-0.003151,-0.003156,56.485714,55.646667,56.271928,55.645736,0.626192,0.560854,72.654155,0.006661,1.00822,1.023422
2012-06-27,56.93,-0.000351,-0.000351,56.64,55.733,56.37317,55.740867,0.632303,0.575144,79.705882,0.00657,1.00512,1.021477
2012-06-28,56.81,-0.002108,-0.00211,56.774286,55.814333,56.440375,55.820062,0.620312,0.584178,73.355263,0.006602,1.000629,1.017839
2012-06-29,55.57,-0.021827,-0.022069,56.678571,55.850667,56.306471,55.801539,0.504932,0.568328,48.492462,0.007874,0.980441,0.994975
2012-07-02,55.45,-0.002159,-0.002162,56.564286,55.866667,56.174706,55.775499,0.399207,0.534504,48.129676,0.007731,0.980301,0.992542
2012-07-03,54.31,-0.020559,-0.020773,56.164286,55.832333,55.887828,55.666944,0.220885,0.47178,37.76908,0.008531,0.966985,0.972734
2012-07-04,54.31,0.0,0.0,55.761429,55.777667,55.645085,55.566429,0.078656,0.393155,36.016097,0.008247,0.973971,0.973687
2012-07-05,54.95,0.011784,0.011715,55.475714,55.757667,55.538149,55.520768,0.017381,0.318001,46.285714,0.008477,0.990524,0.985515
2012-07-06,55.47,0.009463,0.009419,55.267143,55.761667,55.527665,55.517007,0.010657,0.256532,46.387833,0.008637,1.00367,0.994769
2012-07-09,55.87,0.007211,0.007185,55.132857,55.779,55.580332,55.543155,0.037177,0.212661,50.0,0.008734,1.01337,1.001631
2012-07-10,55.39,-0.008591,-0.008628,55.107143,55.768333,55.55105,55.53181,0.01924,0.173977,42.608696,0.008801,1.005133,0.993216
2012-07-11,55.52,0.002347,0.002344,55.117143,55.748,55.546273,55.530935,0.015338,0.142249,43.781942,0.008695,1.007309,0.99591
2012-07-12,55.83,0.005584,0.005568,55.334286,55.729667,55.589923,55.553088,0.036835,0.121166,37.969925,0.008719,1.008959,1.0018
2012-07-13,55.1,-0.013075,-0.013162,55.447143,55.718333,55.51455,55.519526,-0.004976,0.095938,33.167496,0.008504,0.993739,0.988903
2012-07-16,55.05,-0.000907,-0.000908,55.461429,55.698333,55.443081,55.484746,-0.041665,0.068417,33.898305,0.008471,0.992582,0.98836
2012-07-17,55.03,-0.000363,-0.000363,55.398571,55.681333,55.37953,55.451061,-0.071531,0.040428,33.898305,0.008465,0.993347,0.988302
2012-07-18,55.33,0.005452,0.005437,55.321429,55.683667,55.37191,55.442094,-0.070184,0.018305,37.828947,0.008479,1.000155,0.993649
2012-07-19,55.16,-0.003072,-0.003077,55.288571,55.692,55.339309,55.421198,-0.081889,-0.001734,45.908184,0.008415,0.997675,0.990447
2012-07-20,55.27,0.001994,0.001992,55.252857,55.688,55.328646,55.409998,-0.081352,-0.017657,48.2,0.008268,1.00031,0.992494
2012-07-23,55.92,0.01176,0.011692,55.265714,55.695667,55.419623,55.447776,-0.028153,-0.019757,67.849224,0.008488,1.011839,1.004028
2012-07-24,56.22,0.005365,0.00535,55.425714,55.716333,55.542758,55.504978,0.03778,-0.008249,69.85447,0.008534,1.014331,1.00904
2012-07-25,56.1,-0.002134,-0.002137,55.575714,55.734333,55.628488,55.549054,0.079434,0.009287,63.403263,0.008544,1.009434,1.006561
2012-07-26,55.59,-0.009091,-0.009132,55.655714,55.730667,55.622567,55.552087,0.07048,0.021526,51.401869,0.008704,0.998819,0.997476
2012-07-27,55.39,-0.003598,-0.003604,55.664286,55.732333,55.586787,55.54008,0.046707,0.026562,44.117647,0.008646,0.995073,0.993858
2012-07-30,55.42,0.000542,0.000541,55.701429,55.718,55.561128,55.531185,0.029942,0.027238,50.413223,0.008473,0.994948,0.994652
2012-07-31,55.55,0.002346,0.002343,55.741429,55.707333,55.559416,55.532579,0.026836,0.027158,50.413223,0.008486,0.996566,0.997176
2012-08-01,55.47,-0.00144,-0.001441,55.677143,55.681667,55.545659,55.527944,0.017716,0.025269,44.705882,0.008391,0.99628,0.996199
2012-08-02,55.84,0.00667,0.006648,55.622857,55.668,55.590943,55.551059,0.039884,0.028192,62.171053,0.00849,1.003904,1.00309
2012-08-03,55.75,-0.001612,-0.001613,55.572857,55.622667,55.615413,55.565795,0.049618,0.032477,61.363636,0.007977,1.003188,1.002289
2012-08-06,55.52,-0.004126,-0.004134,55.562857,55.569,55.600734,55.562403,0.038331,0.033648,57.446809,0.007996,0.999229,0.999118
2012-08-07,55.06,-0.008285,-0.00832,55.515714,55.506,55.517544,55.525188,-0.007644,0.02539,46.086957,0.0081,0.991791,0.991965
2012-08-08,55.28,0.003996,0.003988,55.495714,55.451,55.480999,55.507026,-0.026027,0.015106,51.714286,0.008153,0.996113,0.996916
2012-08-09,55.17,-0.00199,-0.001992,55.441429,55.396333,55.433153,55.482061,-0.048908,0.002303,48.571429,0.008153,0.995104,0.995914
2012-08-10,55.18,0.000181,0.000181,55.4,55.383333,55.394206,55.459686,-0.06548,-0.011253,37.062937,0.007113,0.996029,0.996329
2012-08-13,55.34,0.0029,0.002895,55.328571,55.379667,55.385867,55.450821,-0.064954,-0.021993,33.823529,0.007126,1.000207,0.999284
2012-08-14,55.66,0.005782,0.005766,55.315714,55.424667,55.428041,55.466315,-0.038274,-0.025249,42.465753,0.00603,1.006224,1.004246
2012-08-15,55.66,0.0,0.0,55.335714,55.469667,55.463727,55.480662,-0.016935,-0.023587,51.452282,0.00603,1.00586,1.003431
2012-08-16,55.62,-0.000719,-0.000719,55.415714,55.492,55.487769,55.490984,-0.003214,-0.019512,55.111111,0.005672,1.003686,1.002307
2012-08-17,55.62,0.0,0.0,55.464286,55.497,55.508112,55.50054,0.007572,-0.014095,54.504505,0.00541,1.002807,1.002216
2012-08-20,55.5,-0.002157,-0.00216,55.511429,55.484667,55.506864,55.5005,0.006364,-0.010003,48.868778,0.005254,0.999794,1.000276
2012-08-21,55.46,-0.000721,-0.000721,55.551429,55.487,55.499654,55.4975,0.002154,-0.007572,49.769585,0.005011,0.998354,0.999513
2012-08-22,55.5,0.000721,0.000721,55.574286,55.486333,55.499708,55.497685,0.002022,-0.005653,40.76087,0.004994,0.998663,1.000246
2012-08-23,55.14,-0.006486,-0.006508,55.5,55.463333,55.444368,55.47119,-0.026822,-0.009887,35.545024,0.005015,0.993514,0.99417
2012-08-24,55.41,0.004897,0.004885,55.464286,55.473667,55.439081,55.466658,-0.027577,-0.013425,47.44186,0.004488,0.999021,0.998852
2012-08-27,55.68,0.004873,0.004861,55.472857,55.494667,55.476145,55.482461,-0.006316,-0.012003,65.816327,0.004562,1.003734,1.00334
2012-08-28,55.65,-0.000539,-0.000539,55.477143,55.515333,55.502892,55.494871,0.008021,-0.007998,60.451977,0.004564,1.003116,1.002426
2012-08-29,55.69,0.000719,0.000719,55.504286,55.527333,55.531678,55.509325,0.022353,-0.001928,65.294118,0.004463,1.003346,1.002929
2012-08-30,55.63,-0.001077,-0.001078,55.528571,55.543,55.546804,55.518264,0.02854,0.004166,62.857143,0.004427,1.001827,1.001566
2012-08-31,55.52,-0.001977,-0.001979,55.531429,55.551333,55.542681,55.518393,0.024288,0.00819,55.294118,0.004434,0.999794,0.999436
2012-09-03,55.52,0.0,0.0,55.585714,55.538,55.539191,55.518512,0.02068,0.010688,44.927536,0.003861,0.998818,0.999676
2012-09-04,55.61,0.001621,0.00162,55.614286,55.517667,55.550085,55.525289,0.024796,0.01351,48.29932,0.003733,0.999923,1.001663
2012-09-05,55.88,0.004855,0.004843,55.642857,55.510333,55.600841,55.551563,0.049278,0.020663,57.647059,0.003835,1.004262,1.006659
2012-09-06,55.64,-0.004295,-0.004304,55.641429,55.512,55.606866,55.558114,0.048751,0.026281,50.515464,0.003533,0.999974,1.002306
2012-09-07,55.27,-0.00665,-0.006672,55.581429,55.508,55.55504,55.536773,0.018268,0.024678,44.748858,0.003683,0.994397,0.995712
2012-09-10,55.44,0.003076,0.003071,55.554286,55.508667,55.537342,55.529604,0.007737,0.02129,49.568966,0.003726,0.997943,0.998763
2012-09-11,55.25,-0.003427,-0.003433,55.515714,55.498667,55.493135,55.508893,-0.015758,0.013881,44.939271,0.003751,0.995214,0.995519
2012-09-12,55.21,-0.000724,-0.000724,55.471429,55.49,55.449576,55.486753,-0.037177,0.003669,51.627907,0.003745,0.995287,0.994954
2012-09-13,55.34,0.002355,0.002352,55.432857,55.473333,55.432718,55.475882,-0.043164,-0.005698,48.258706,0.003553,0.998325,0.997596
2012-09-14,53.3,-0.036863,-0.03756,55.064286,55.391667,55.104608,55.314706,-0.210098,-0.046578,18.518519,0.007678,0.96796,0.962239
2012-09-17,53.88,0.010882,0.010823,54.812857,55.337,54.916206,55.208431,-0.292225,-0.095707,29.561201,0.007981,0.982981,0.97367
2012-09-18,53.9,0.000371,0.000371,54.617143,55.298333,54.759867,55.11151,-0.351643,-0.146894,29.234339,0.007863,0.98687,0.974713
2012-09-19,53.99,0.00167,0.001668,54.41,55.255333,54.641426,55.028435,-0.38701,-0.194917,31.105991,0.007826,0.992281,0.9771
2012-09-20,54.26,0.005001,0.004988,54.268571,55.225,54.582745,54.971514,-0.388769,-0.233688,36.0,0.007892,0.999842,0.982526
2012-09-21,53.46,-0.014744,-0.014854,54.018571,55.167667,54.410015,54.85955,-0.449535,-0.276857,30.566038,0.00831,0.98966,0.969046
2012-09-24,53.43,-0.000561,-0.000561,53.745714,55.104,54.259243,54.753658,-0.494414,-0.320369,29.198473,0.008278,0.994126,0.969621
2012-09-25,53.36,-0.00131,-0.001311,53.754286,55.027333,54.120898,54.650424,-0.529525,-0.3622,25.0,0.008173,0.992665,0.9697
2012-09-26,53.52,0.002999,0.002994,53.702857,54.956,54.028452,54.566689,-0.538236,-0.397407,28.629032,0.008209,0.996595,0.97387
2012-09-27,52.99,-0.009903,-0.009952,53.572857,54.868333,53.868691,54.449897,-0.581206,-0.434167,27.734375,0.008358,0.98912,0.965767
2012-09-28,52.92,-0.001321,-0.001322,53.42,54.778333,53.722738,54.336571,-0.613833,-0.4701,24.900398,0.008353,0.99064,0.966075
2012-10-01,52.46,-0.008692,-0.00873,53.162857,54.677,53.528471,54.197566,-0.669095,-0.509899,23.62949,0.008452,0.986779,0.959453
2012-10-02,52.42,-0.000762,-0.000763,53.014286,54.575667,53.357937,54.065894,-0.707958,-0.549511,23.62949,0.008452,0.98879,0.960501
2012-10-03,52.25,-0.003243,-0.003248,52.845714,54.467333,53.187485,53.931384,-0.743899,-0.588388,21.013133,0.008441,0.988727,0.959291
2012-10-04,51.74,-0.009761,-0.009809,52.614286,54.354,52.964795,53.769059,-0.804264,-0.631564,29.473684,0.008523,0.983383,0.951908
2012-10-05,51.77,0.00058,0.00058,52.364286,54.232667,52.78098,53.620981,-0.84,-0.673251,17.538462,0.008436,0.988651,0.954591
2012-10-08,51.77,0.0,0.0,52.19,54.102333,52.625445,53.483871,-0.858426,-0.710286,17.027864,0.008341,0.991952,0.95689
2012-10-09,52.73,0.018544,0.018374,52.162857,54.005,52.64153,53.428029,-0.786498,-0.725528,34.634146,0.009163,1.010873,0.976391
2012-10-10,53.05,0.006069,0.00605,52.247143,53.917,52.704372,53.400026,-0.695655,-0.719554,35.421687,0.009264,1.015367,0.98392
2012-10-11,52.66,-0.007352,-0.007379,52.281429,53.818,52.697545,53.34521,-0.647664,-0.705176,39.304813,0.009323,1.007241,0.978483
2012-10-12,52.81,0.002848,0.002844,52.361429,53.727667,52.714846,53.305565,-0.590718,-0.682284,41.968912,0.009362,1.008567,0.98292
2012-10-15,53.09,0.005302,0.005288,52.554286,53.646667,52.772562,53.289597,-0.517035,-0.649234,46.683047,0.009444,1.010194,0.989623
2012-10-16,52.89,-0.003767,-0.003774,52.714286,53.556,52.790629,53.259997,-0.469368,-0.613261,42.335766,0.009434,1.003333,0.987564
2012-10-17,52.86,-0.000567,-0.000567,52.87,53.455333,52.801302,53.230368,-0.429066,-0.576422,48.199446,0.009356,0.999811,0.988863
2012-10-18,53.46,0.011351,0.011287,52.974286,53.382667,52.90264,53.247377,-0.344737,-0.530085,56.521739,0.009644,1.009169,1.001449
2012-10-19,54.08,0.011597,0.011531,53.121429,53.343,53.083772,53.309053,-0.225281,-0.469124,68.837209,0.009867,1.018045,1.013816
2012-10-22,53.51,-0.01054,-0.010596,53.242857,53.278667,53.149346,53.323938,-0.174592,-0.410218,61.283644,0.01,1.005017,1.004342
2012-10-23,53.72,0.003925,0.003917,53.372857,53.227667,53.237139,53.353276,-0.116137,-0.351402,65.092402,0.010033,1.006504,1.00925
2012-10-24,53.73,0.000186,0.000186,53.464286,53.178333,53.312964,53.381182,-0.068218,-0.294765,72.768879,0.010035,1.00497,1.010374
2012-10-25,53.55,-0.00335,-0.003356,53.558571,53.118667,53.349431,53.393687,-0.044256,-0.244663,69.690265,0.010025,0.99984,1.00812
2012-10-26,53.55,0.0,0.0,53.657143,53.127,53.380288,53.405265,-0.024978,-0.200726,69.690265,0.007285,0.998003,1.007962
2012-10-29,54.1,0.010271,0.010218,53.748571,53.134333,53.491013,53.456727,0.034285,-0.153724,66.666667,0.007255,1.006538,1.018174
2012-10-30,53.96,-0.002588,-0.002591,53.731429,53.136333,53.563164,53.494007,0.069158,-0.109147,61.577608,0.007272,1.004254,1.015501
2012-10-31,53.8,-0.002965,-0.00297,53.772857,53.13,53.599601,53.516673,0.082928,-0.070732,65.405405,0.007285,1.000505,1.012611
2012-11-01,53.76,-0.000743,-0.000744,53.778571,53.113333,53.624277,53.534697,0.08958,-0.03867,63.231198,0.007222,0.999655,1.012175
2012-11-02,53.75,-0.000186,-0.000186,53.781429,53.123,53.643619,53.550645,0.092974,-0.012341,59.939759,0.006679,0.999416,1.011803
2012-11-05,54.6,0.015814,0.01569,53.931429,53.162,53.790755,53.628375,0.16238,0.022603,71.536524,0.007252,1.012397,1.027049
2012-11-06,54.42,-0.003297,-0.003302,54.055714,53.197333,53.887562,53.687014,0.200548,0.058192,68.932039,0.00728,1.006739,1.022984
2012-11-07,54.37,-0.000919,-0.000919,54.094286,53.225667,53.961783,53.737606,0.224177,0.091389,62.745098,0.007272,1.005097,1.0215
2012-11-08,54.3,-0.001287,-0.001288,54.142857,53.269333,54.013816,53.779265,0.234552,0.120022,53.642384,0.007008,1.002902,1.019348
2012-11-09,54.61,0.005709,0.005693,54.258571,53.325667,54.105537,53.840801,0.264736,0.148965,69.927536,0.007052,1.006477,1.024085
2012-11-12,54.61,0.0,0.0,54.38,53.397333,54.183147,53.897778,0.285368,0.176245,67.45098,0.00681,1.004229,1.02271
2012-11-13,54.82,0.003845,0.003838,54.532857,53.477333,54.281124,53.966091,0.315033,0.204003,69.818182,0.006813,1.005266,1.025107
2012-11-14,54.87,0.000912,0.000912,54.571429,53.564667,54.37172,54.033047,0.338673,0.230937,75.19084,0.006755,1.005471,1.024369
2012-11-15,54.65,-0.004009,-0.004018,54.604286,53.661667,54.414533,54.078747,0.335785,0.251907,69.366197,0.006495,1.000837,1.018418
2012-11-16,55.16,0.009332,0.009289,54.717143,53.774667,54.52922,54.15884,0.37038,0.275601,68.928571,0.006631,1.008094,1.025762
2012-11-19,55.05,-0.001994,-0.001996,54.824286,53.884,54.60934,54.224852,0.384488,0.297379,69.67509,0.006662,1.004117,1.021639
2012-11-20,55.1,0.000908,0.000908,54.894286,53.963,54.684826,54.289678,0.395148,0.316932,74.43609,0.005907,1.003747,1.02107
2012-11-21,55.14,0.000726,0.000726,54.97,54.032667,54.754853,54.352665,0.402188,0.333984,75.93985,0.005844,1.003093,1.020494
2012-11-22,55.14,0.0,0.0,55.015714,54.115333,54.814106,54.410986,0.40312,0.347811,76.226415,0.005618,1.002259,1.018935
2012-11-23,55.44,0.005441,0.005426,55.097143,54.203,54.910398,54.487209,0.423189,0.362887,70.0,0.005658,1.006223,1.022822
2012-11-26,55.63,0.003427,0.003421,55.237143,54.287667,55.021106,54.57186,0.449245,0.380158,78.672986,0.005626,1.007112,1.024726
2012-11-27,55.35,-0.005033,-0.005046,55.264286,54.369667,55.071705,54.6295,0.442205,0.392568,70.940171,0.005673,1.001551,1.018031
2012-11-28,55.7,0.006323,0.006303,55.357143,54.464333,55.168366,54.708797,0.459569,0.405968,76.717557,0.005724,1.006194,1.022688
2012-11-29,54.71,-0.017774,-0.017934,55.301429,54.506,55.097848,54.708886,0.388962,0.402567,51.515152,0.00648,0.989305,1.003743
2012-11-30,54.26,-0.008225,-0.008259,55.175714,54.512,54.968948,54.675635,0.293313,0.380716,45.333333,0.006353,0.983404,0.995377
2012-12-03,54.66,0.007372,0.007345,55.107143,54.550333,54.921418,54.674477,0.246941,0.353961,47.969543,0.006152,0.991886,1.00201
2012-12-04,54.73,0.001281,0.00128,55.005714,54.584,54.891969,54.67859,0.213379,0.325845,48.232323,0.006123,0.994988,1.002675
2012-12-05,54.46,-0.004933,-0.004946,54.838571,54.608333,54.825512,54.662398,0.163114,0.293299,47.630923,0.006207,0.993097,0.997284
2012-12-06,54.31,-0.002754,-0.002758,54.69,54.633667,54.746203,54.636294,0.109908,0.256621,38.356164,0.006195,0.993052,0.994076
2012-12-07,54.35,0.000737,0.000736,54.497143,54.660333,54.685248,54.615087,0.070161,0.219329,40.223464,0.006195,0.9973,0.994323
2012-12-10,54.42,0.001288,0.001287,54.455714,54.671,54.644441,54.600636,0.043805,0.184224,40.555556,0.00592,0.999344,0.995409
2012-12-11,54.31,-0.002021,-0.002023,54.462857,54.682667,54.592988,54.579108,0.013881,0.150155,38.692098,0.005912,0.997193,0.993185
2012-12-12,54.23,-0.001473,-0.001474,54.401429,54.697,54.537144,54.553248,-0.016104,0.116903,37.866667,0.00589,0.996849,0.991462
2012-12-13,54.36,0.002397,0.002394,54.348571,54.717,54.509891,54.538933,-0.029042,0.087714,34.916201,0.005899,1.00021,0.993476
2012-12-14,54.49,0.002391,0.002389,54.352857,54.741667,54.506831,54.535309,-0.028478,0.064476,33.806818,0.00591,1.002523,0.995403
2012-12-17,54.68,0.003487,0.003481,54.405714,54.744333,54.533472,54.546026,-0.012554,0.04907,40.233236,0.005202,1.005041,0.998825
2012-12-18,54.91,0.004206,0.004197,54.485714,54.760667,54.5914,54.572987,0.018412,0.042938,38.066465,0.005216,1.007787,1.002727
2012-12-19,54.67,-0.004371,-0.00438,54.521429,54.770667,54.603492,54.580174,0.023318,0.039014,49.21875,0.005282,1.002725,0.998162
2012-12-20,54.92,0.004573,0.004562,54.608571,54.791333,54.652186,54.605346,0.04684,0.040579,63.983051,0.005333,1.005703,1.002348
2012-12-21,55.06,0.002549,0.002546,54.727143,54.806333,54.714926,54.639024,0.075902,0.047644,59.52381,0.005256,1.006082,1.004628
2012-12-24,54.95,-0.001998,-0.002,54.811429,54.817667,54.751091,54.662059,0.089032,0.055922,55.140187,0.005272,1.002528,1.002414
2012-12-25,54.95,0.0,0.0,54.877143,54.822,54.781693,54.683388,0.098305,0.064398,63.101604,0.005227,1.001328,1.002335
2012-12-26,54.86,-0.001638,-0.001639,54.902857,54.821667,54.79374,54.696471,0.097269,0.070972,65.19337,0.005234,0.999219,1.000699
2012-12-27,54.94,0.001458,0.001457,54.907143,54.831333,54.816242,54.71451,0.101732,0.077124,65.945946,0.005184,1.000598,1.001982
2012-12-28,54.77,-0.003094,-0.003099,54.921429,54.818333,54.809127,54.71862,0.090507,0.079801,58.974359,0.00492,0.997243,0.999118
2012-12-31,54.86,0.001643,0.001642,54.912857,54.812,54.816954,54.729093,0.087861,0.081413,64.248705,0.00492,0.999037,1.000876
2013-01-01,54.86,0.0,0.0,54.884286,54.804,54.823576,54.73879,0.084787,0.082088,67.027027,0.004916,0.999558,1.001022
2013-01-02,54.23,-0.011484,-0.01155,54.781429,54.773667,54.732257,54.701101,0.031156,0.071901,47.234043,0.005334,0.989934,0.990074
2013-01-03,54.46,0.004241,0.004232,54.711429,54.751,54.690371,54.683242,0.007129,0.058947,49.387755,0.005405,0.995404,0.994685
2013-01-04,54.93,0.00863,0.008593,54.721429,54.734,54.727237,54.70152,0.025717,0.052301,54.578755,0.005552,1.003812,1.003581
2013-01-07,55.2,0.004915,0.004903,54.758571,54.719667,54.79997,54.738445,0.061525,0.054146,55.234657,0.005593,1.008061,1.008778
2013-01-08,55.02,-0.003261,-0.003266,54.794286,54.708667,54.833821,54.759301,0.07452,0.058221,56.457565,0.00555,1.004119,1.005691
2013-01-09,54.79,-0.00418,-0.004189,54.784286,54.678333,54.827079,54.761575,0.065504,0.059677,47.583643,0.005455,1.000104,1.002042
